Date,return,regime,vol_garch_t,var_garch_t,var_xgb_q,var_hist,es_garch_t,es_xgb_q,es_hist
2023-08-30,0.0003899033937974,Normal,0.012622751339589722,0.04247467465133246,0.03621147572994232,0.03722494600781011,0.0846543866315647,0.05627982534022155,0.05627982534022155
2023-09-27,-0.0191019851901227,High Vol,0.02683259796484806,0.09028981384053554,0.02639433927834034,0.03470509425200973,0.0846543866315647,0.05627982534022155,0.05627982534022155
2023-10-25,0.002773131173101,Normal,0.015985847924998645,0.05379125924079756,0.03580393269658089,0.03470509425200973,0.0846543866315647,0.05627982534022155,0.05627982534022155
2023-11-24,-0.0144700565604357,Normal,0.014941962499735466,0.050278657857907416,0.03502199426293373,0.03711938423442012,0.0846543866315647,0.05627982534022155,0.05627982534022155
2023-12-26,0.0098880679745944,Normal,0.02291703529845551,0.07711421956178989,0.03185975179076195,0.03470509425200973,0.0846543866315647,0.05627982534022155,0.05627982534022155
2024-01-24,0.0179635311984092,Normal,0.021743856244743186,0.07316655416986365,0.03236020356416702,0.03470509425200973,0.0846543866315647,0.05627982534022155,0.05627982534022155
2024-02-22,0.0225502917394928,Normal,0.013841988893568753,0.04657732367251083,0.03181520849466324,0.03470509425200973,0.0846543866315647,0.05627982534022155,0.05627982534022155
2024-03-22,0.0230132972945627,Normal,0.01447577211718329,0.04870995985445554,0.03794814273715019,0.03657581119428489,0.0846543866315647,0.05627982534022155,0.05627982534022155
2024-04-23,0.0030383912542868,Normal,0.016746966194542443,0.05635236893870189,0.03774963691830635,0.0370550339477322,0.0846543866315647,0.05627982534022155,0.05627982534022155
2024-05-22,0.0087578261906668,Normal,0.01592185660810501,0.053575932938912586,0.037094928324222565,0.034956724645566394,0.0846543866315647,0.05627982534022155,0.05627982534022155
2024-06-19,0.0284084809745861,High Vol,0.02048233482213832,0.06892162289067635,0.03518451750278473,0.04583041413682525,0.0846543866315647,0.05627982534022155,0.05627982534022155
2024-07-17,-0.0049875591090464,Normal,0.015290324348063733,0.05145087109182199,0.04038289189338684,0.04583041413682525,0.0846543866315647,0.05627982534022155,0.05627982534022155
2024-08-14,0.0081533169794667,Normal,0.017692804820511675,0.05953504970535099,0.042375147342681885,0.04583041413682525,0.0846543866315647,0.05627982534022155,0.05627982534022155
2024-09-11,-0.0142796042470306,Normal,0.016565544783087173,0.055741898588851944,0.03774591162800789,0.035067698588229855,0.0846543866315647,0.05627982534022155,0.05627982534022155
2024-10-11,-0.0072573572194108,High Vol,0.025691813657881524,0.0864511545037412,0.03683314844965935,0.053815302008974726,0.0846543866315647,0.05627982534022155,0.05627982534022155
2024-11-08,0.0133553754865152,Normal,0.013979479486579311,0.0470399698934996,0.03625686839222908,0.053815302008974726,0.0846543866315647,0.05627982534022155,0.05627982534022155
2024-12-09,0.008196686244809,Normal,0.02361333198921664,0.07945720918467189,0.038411129266023636,0.03386590149726275,0.0846543866315647,0.05627982534022155,0.05627982534022155
2025-01-09,0.0024243174556389,Normal,0.012856694852481372,0.04326187819591132,0.03414267674088478,0.03178427280322754,0.0846543866315647,0.05627982534022155,0.05627982534022155
2025-02-07,0.0196739294141028,Normal,0.018640365296190283,0.06272352437574079,0.033556610345840454,0.03066839497452274,0.0846543866315647,0.05627982534022155,0.05627982534022155
2025-03-07,0.0131869909938172,Normal,0.0164001477868906,0.05518534927462095,0.03252110257744789,0.030023766728276773,0.0846543866315647,0.05627982534022155,0.05627982534022155
2025-04-07,-0.0846543866315647,High Vol,0.021055648144817297,0.07085078208893204,0.03572141379117966,0.04308758759384031,0.0846543866315647,0.05627982534022155,0.05627982534022155
2025-05-08,-0.014490551048011,High Vol,0.030452530382978217,0.10247063302831867,0.033966295421123505,0.04308758759384031,0.0846543866315647,0.05627982534022155,0.05627982534022155
2025-06-05,-0.0003757702414572,Normal,0.02995932273305608,0.10081102381140512,0.04441032186150551,0.04308758759384031,0.0846543866315647,0.05627982534022155,0.05627982534022155
2025-07-03,-0.0077995268264015,Normal,0.022142790115954627,0.07450893872068323,0.04482494667172432,0.04308758759384031,0.0846543866315647,0.05627982534022155,0.05627982534022155
2025-07-31,0.00074627655653,Normal,0.019167500096944866,0.0644972960802679,0.044747475534677505,0.04308758759384031,0.0846543866315647,0.05627982534022155,0.05627982534022155
2025-08-28,0.0156881093578506,Normal,0.01129569971322398,0.03800923882367568,0.045831531286239624,0.04308758759384031,0.0846543866315647,0.05627982534022155,0.05627982534022155
2025-09-26,-0.0096653289894979,Normal,0.012626073717734545,0.042485854221219685,0.04648303985595703,0.03829658388860647,0.0846543866315647,0.05627982534022155,0.05627982534022155
2025-10-24,-0.0018473505985053,Normal,0.01370356121366653,0.0461115242197287,0.025351449847221375,0.023794955005950535,0.0846543866315647,0.05627982534022155,0.05627982534022155
2025-11-24,-0.0279052640488784,Normal,0.012028066086079087,0.040473600401886745,0.02329004369676113,0.023510781647059616,0.0846543866315647,0.05627982534022155,0.05627982534022155
2025-12-23,0.0238818292590785,Normal,0.014730203923112632,0.04956610507090334,0.024787884205579758,0.02745834854231917,0.0846543866315647,0.05627982534022155,0.05627982534022155
2026-01-22,0.0182375939187897,Normal,0.01921364549501686,0.06465257211455186,0.02450612001121044,0.02833171963144173,0.0846543866315647,0.05627982534022155,0.05627982534022155
2026-02-20,0.0053529686428816,Normal,0.014708525503306848,0.049493158705769945,0.03146352246403694,0.030259355588894532,0.0846543866315647,0.05627982534022155,0.05627982534022155
2026-03-23,-0.0007432351838634,Normal,0.015286720731094694,0.05143874517297829,0.032134655863046646,0.04342174417120362,0.0846543866315647,0.05627982534022155,0.05627982534022155
2026-04-23,0.0022453801426554,Normal,0.016166575800262234,0.05439939588991079,0.038285478949546814,0.04342174417120362,0.0846543866315647,0.05627982534022155,0.05627982534022155
