sim_id,model,alpha,t_test,breach_rate,kupiec_pval,christo_pval,es_realized
92,XGBoost-Q,0.05,250,0.124,5.119559107646943e-06,0.23923243934954885,1.692199003745087
92,Historical-VaR,0.05,250,0.072,0.1331391348605262,0.53560756834656,2.0432907937336764
92,GARCH-t,0.01,250,0.028,0.01904923089052679,1.0,2.637627978563464
92,GARCH-Normal,0.01,250,0.04,0.0003189845082133269,1.0,2.434036461787363
92,XGBoost-Q,0.01,250,0.044,6.711051864838335e-05,1.0,2.3650725788437232
92,Historical-VaR,0.01,250,0.02,0.1618549171960365,1.0,2.7808032544172474
93,GARCH-t,0.05,58,0.017241379310344827,0.18772840378073352,1.0,3.917957759611138
93,GARCH-Normal,0.05,58,0.017241379310344827,0.18772840378073352,1.0,3.917957759611138
93,XGBoost-Q,0.05,58,0.034482758620689655,0.566622286684572,1.0,2.877992737199845
93,Historical-VaR,0.05,58,0.05172413793103448,0.9522160163149069,1.0,2.276186632740034
93,GARCH-t,0.01,58,0.017241379310344827,0.6152964566692893,1.0,3.917957759611138
93,GARCH-Normal,0.01,58,0.017241379310344827,0.6152964566692893,1.0,3.917957759611138
93,XGBoost-Q,0.01,58,0.034482758620689655,0.14285740777902822,1.0,2.877992737199845
93,Historical-VaR,0.01,58,0.017241379310344827,0.6152964566692893,1.0,3.917957759611138
93,GARCH-t,0.05,250,0.064,0.3293742025406984,0.9728396985992332,1.6976285459027687
93,GARCH-Normal,0.05,250,0.072,0.1331391348605262,0.7675549258303029,1.629266891896251
93,XGBoost-Q,0.05,250,0.116,3.768183275731918e-05,0.8126205301437056,1.363240325486111
93,Historical-VaR,0.05,250,0.072,0.1331391348605262,0.7675549258303029,1.629266891896251
93,GARCH-t,0.01,250,0.02,0.1618549171960365,1.0,2.5419856350562915
93,GARCH-Normal,0.01,250,0.02,0.1618549171960365,1.0,2.5419856350562915
93,XGBoost-Q,0.01,250,0.064,8.52433379439077e-09,0.9728396985992332,1.6610648789057847
93,Historical-VaR,0.01,250,0.028,0.01904923089052679,1.0,2.145530981123923
94,GARCH-t,0.05,58,0.0,0.014717101200455551,1.0,
94,GARCH-Normal,0.05,58,0.0,0.014717101200455551,1.0,
94,XGBoost-Q,0.05,58,0.017241379310344827,0.18772840378073352,1.0,1.6238159827076701
94,Historical-VaR,0.05,58,0.0,0.014717101200455551,1.0,
94,GARCH-t,0.01,58,0.0,0.2802578748911524,1.0,
94,GARCH-Normal,0.01,58,0.0,0.2802578748911524,1.0,
94,XGBoost-Q,0.01,58,0.0,0.2802578748911524,1.0,
94,Historical-VaR,0.01,58,0.0,0.2802578748911524,1.0,
94,GARCH-t,0.05,250,0.108,0.00023987731413255275,0.5237146631566241,1.7552973948766322
94,GARCH-Normal,0.05,250,0.096,0.002886808755840242,0.29120188846129347,1.8106576628831048
94,XGBoost-Q,0.05,250,0.188,6.439293542825908e-15,0.9511722998182186,1.3927996360016102
94,Historical-VaR,0.05,250,0.064,0.3293742025406984,0.9728396985992332,1.9447773660697307
94,GARCH-t,0.01,250,0.04,0.0003189845082133269,1.0,2.2779594698054035
94,GARCH-Normal,0.01,250,0.044,6.711051864838335e-05,1.0,2.2401341896762146
94,XGBoost-Q,0.01,250,0.06,5.902967969984019e-08,1.0,2.067396855249979
94,Historical-VaR,0.01,250,0.028,0.01904923089052679,1.0,2.379249316398107
95,GARCH-t,0.05,58,0.0,0.014717101200455551,1.0,
95,GARCH-Normal,0.05,58,0.0,0.014717101200455551,1.0,
95,XGBoost-Q,0.05,58,0.08620689655172414,0.24909991485866112,0.41026037736228527,0.9312852491152175
95,Historical-VaR,0.05,58,0.034482758620689655,0.566622286684572,1.0,1.1253013079829892
95,GARCH-t,0.01,58,0.0,0.2802578748911524,1.0,
95,GARCH-Normal,0.01,58,0.0,0.2802578748911524,1.0,
95,XGBoost-Q,0.01,58,0.0,0.2802578748911524,1.0,
95,Historical-VaR,0.01,58,0.0,0.2802578748911524,1.0,
95,GARCH-t,0.05,250,0.032,0.16322015045707905,1.0,2.1633187753319736
95,GARCH-Normal,0.05,250,0.036,0.28602152157354077,1.0,2.0375520365719364
95,XGBoost-Q,0.05,250,0.028,0.08280655204389309,1.0,2.375113040730001
95,Historical-VaR,0.05,250,0.04,0.45291244993520263,1.0,1.9497423291893408
95,GARCH-t,0.01,250,0.016,0.380483738238954,1.0,2.4823703860836313
95,GARCH-Normal,0.01,250,0.016,0.380483738238954,1.0,2.4823703860836313
95,XGBoost-Q,0.01,250,0.008,0.7419327009525927,1.0,3.6142625900150245
95,Historical-VaR,0.01,250,0.012,0.7579883213733308,1.0,2.653786502625241
96,GARCH-t,0.05,58,0.017241379310344827,0.18772840378073352,1.0,2.4345166645634153
96,GARCH-Normal,0.05,58,0.05172413793103448,0.9522160163149069,1.0,1.8557396185176913
96,XGBoost-Q,0.05,58,0.034482758620689655,0.566622286684572,1.0,2.0137975576148897
96,Historical-VaR,0.05,58,0.05172413793103448,0.9522160163149069,1.0,1.8557396185176913
96,GARCH-t,0.01,58,0.0,0.2802578748911524,1.0,
96,GARCH-Normal,0.01,58,0.017241379310344827,0.6152964566692893,1.0,2.4345166645634153
96,XGBoost-Q,0.01,58,0.034482758620689655,0.14285740777902822,1.0,1.880054584738319
96,Historical-VaR,0.01,58,0.017241379310344827,0.6152964566692893,1.0,2.4345166645634153
96,GARCH-t,0.05,250,0.108,0.00023987731413255275,0.9584285413256137,1.831822268283008
96,GARCH-Normal,0.05,250,0.12,1.413747561440637e-05,0.7064522446115722,1.7669299093424158
96,XGBoost-Q,0.05,250,0.12,1.413747561440637e-05,0.7064522446115722,1.7545656161436256
96,Historical-VaR,0.05,250,0.06,0.4812385279526591,0.9144032996435878,2.226619379147009
96,GARCH-t,0.01,250,0.028,0.01904923089052679,0.17433170965123956,2.856829469192846
96,GARCH-Normal,0.01,250,0.056,3.825770412690943e-07,0.8060054340398742,2.2756904962058457
96,XGBoost-Q,0.01,250,0.048,1.2961433017655288e-05,0.11395391525605225,2.365486228905674
96,Historical-VaR,0.01,250,0.024,0.059353618972289524,0.11954364333624434,3.0020649350497357
97,GARCH-t,0.05,58,0.0,0.014717101200455551,1.0,
97,GARCH-Normal,0.05,58,0.0,0.014717101200455551,1.0,
97,XGBoost-Q,0.05,58,0.0,0.014717101200455551,1.0,
97,Historical-VaR,0.05,58,0.0,0.014717101200455551,1.0,
97,GARCH-t,0.01,58,0.0,0.2802578748911524,1.0,
97,GARCH-Normal,0.01,58,0.0,0.2802578748911524,1.0,
97,XGBoost-Q,0.01,58,0.0,0.2802578748911524,1.0,
97,Historical-VaR,0.01,58,0.0,0.2802578748911524,1.0,
97,GARCH-t,0.05,250,0.096,0.002886808755840242,0.0799871992374408,1.7132504978374818
97,GARCH-Normal,0.05,250,0.096,0.002886808755840242,0.0799871992374408,1.7132504978374818
97,XGBoost-Q,0.05,250,0.088,0.012356545939324781,0.1455369490435019,1.7533083673413297
97,Historical-VaR,0.05,250,0.044,0.6570559130430669,0.07829206140871703,2.234526791386411
97,GARCH-t,0.01,250,0.04,0.0003189845082133269,0.4008693134710468,2.3018056763742836
97,GARCH-Normal,0.01,250,0.044,6.711051864838335e-05,0.07829206140871703,2.237375149471365
97,XGBoost-Q,0.01,250,0.04,0.0003189845082133269,0.051226555951393915,2.2959332403708244
97,Historical-VaR,0.01,250,0.016,0.380483738238954,0.04270457626805502,2.850269222443004
98,GARCH-t,0.05,58,0.034482758620689655,0.566622286684572,1.0,2.5603614967853634
98,GARCH-Normal,0.05,58,0.06896551724137931,0.5297992033445762,1.0,2.015275328489681
98,XGBoost-Q,0.05,58,0.10344827586206896,0.1001997614778738,0.6249518715764388,1.955434138448122
98,Historical-VaR,0.05,58,0.06896551724137931,0.5297992033445762,1.0,2.233752075099114
98,GARCH-t,0.01,58,0.017241379310344827,0.6152964566692893,1.0,3.1294857540322147
98,GARCH-Normal,0.01,58,0.034482758620689655,0.14285740777902822,1.0,2.5603614967853634
98,XGBoost-Q,0.01,58,0.034482758620689655,0.14285740777902822,1.0,2.5117942391403982
98,Historical-VaR,0.01,58,0.017241379310344827,0.6152964566692893,1.0,3.1294857540322147
98,GARCH-t,0.05,250,0.02,0.01373817726098514,1.0,2.325093137400954
98,GARCH-Normal,0.05,250,0.048,0.8838996943305626,1.0,1.8235803353907933
98,XGBoost-Q,0.05,250,0.068,0.21457514830975966,0.44160858786642465,1.863543851334594
98,Historical-VaR,0.05,250,0.08,0.044446449306055236,0.07406962855517885,1.7492064459701449
98,GARCH-t,0.01,250,0.004,0.2780714900139599,1.0,3.1294857540322147
98,GARCH-Normal,0.01,250,0.016,0.380483738238954,1.0,2.39190295322281
98,XGBoost-Q,0.01,250,0.0,0.024981503053449705,1.0,
98,Historical-VaR,0.01,250,0.028,0.01904923089052679,0.17433170965123956,2.114382606658139
99,GARCH-t,0.05,58,0.05172413793103448,0.9522160163149069,1.0,2.220775845444668
99,GARCH-Normal,0.05,58,0.08620689655172414,0.24909991485866112,1.0,1.8319141254753188
99,XGBoost-Q,0.05,58,0.10344827586206896,0.1001997614778738,1.0,1.6875394547401406
99,Historical-VaR,0.05,58,0.08620689655172414,0.24909991485866112,1.0,1.8319141254753188
99,GARCH-t,0.01,58,0.017241379310344827,0.6152964566692893,1.0,2.98722951783269
99,GARCH-Normal,0.01,58,0.017241379310344827,0.6152964566692893,1.0,2.98722951783269
99,XGBoost-Q,0.01,58,0.05172413793103448,0.02360405908935692,1.0,2.220775845444668
99,Historical-VaR,0.01,58,0.034482758620689655,0.14285740777902822,1.0,2.5450792694414073
99,GARCH-t,0.05,250,0.012,0.001008261016782086,1.0,2.370740735885063
99,GARCH-Normal,0.05,250,0.032,0.16322015045707905,1.0,2.06566322365126
99,XGBoost-Q,0.05,250,0.064,0.3293742025406984,1.0,1.7337263674184504
99,Historical-VaR,0.05,250,0.056,0.6690657551458938,1.0,1.8121854081230484
99,GARCH-t,0.01,250,0.004,0.2780714900139599,1.0,2.98722951783269
99,GARCH-Normal,0.01,250,0.004,0.2780714900139599,1.0,2.98722951783269
99,XGBoost-Q,0.01,250,0.016,0.380483738238954,1.0,2.3956412642869966
99,Historical-VaR,0.01,250,0.016,0.380483738238954,1.0,2.3956412642869966
100,GARCH-t,0.05,58,0.0,0.014717101200455551,1.0,
100,GARCH-Normal,0.05,58,0.017241379310344827,0.18772840378073352,1.0,2.4688133007685398
100,XGBoost-Q,0.05,58,0.017241379310344827,0.18772840378073352,1.0,2.4688133007685398
100,Historical-VaR,0.05,58,0.017241379310344827,0.18772840378073352,1.0,2.4688133007685398
100,GARCH-t,0.01,58,0.0,0.2802578748911524,1.0,
100,GARCH-Normal,0.01,58,0.0,0.2802578748911524,1.0,
100,XGBoost-Q,0.01,58,0.0,0.2802578748911524,1.0,
100,Historical-VaR,0.01,58,0.0,0.2802578748911524,1.0,
100,GARCH-t,0.05,250,0.032,0.16322015045707905,1.0,2.5625418204492343
100,GARCH-Normal,0.05,250,0.06,0.4812385279526591,1.0,2.1985271153802635
100,XGBoost-Q,0.05,250,0.112,9.685813528637066e-05,0.5999264631348717,1.7829029667201144
100,Historical-VaR,0.05,250,0.052,0.8853472694426691,1.0,2.248671413200896
100,GARCH-t,0.01,250,0.008,0.7419327009525927,1.0,3.6828497183379936
100,GARCH-Normal,0.01,250,0.012,0.7579883213733308,1.0,3.278170912481509
100,XGBoost-Q,0.01,250,0.008,0.7419327009525927,1.0,3.6828497183379936
100,Historical-VaR,0.01,250,0.012,0.7579883213733308,1.0,3.2145089442943964
101,GARCH-t,0.05,58,0.0,0.014717101200455551,1.0,
101,GARCH-Normal,0.05,58,0.0,0.014717101200455551,1.0,
101,XGBoost-Q,0.05,58,0.034482758620689655,0.566622286684572,1.0,1.555596386566621
101,Historical-VaR,0.05,58,0.0,0.014717101200455551,1.0,
101,GARCH-t,0.01,58,0.0,0.2802578748911524,1.0,
101,GARCH-Normal,0.01,58,0.0,0.2802578748911524,1.0,
101,XGBoost-Q,0.01,58,0.0,0.2802578748911524,1.0,
101,Historical-VaR,0.01,58,0.0,0.2802578748911524,1.0,
101,GARCH-t,0.05,250,0.008,0.00017085611685885294,1.0,5.822406316875965
101,GARCH-Normal,0.05,250,0.036,0.28602152157354077,0.3157401924103128,3.270560992306405
101,XGBoost-Q,0.05,250,0.068,0.21457514830975966,0.44160858786642465,2.8016609509246337
101,Historical-VaR,0.05,250,0.028,0.08280655204389309,1.0,3.8454680892399162
101,GARCH-t,0.01,250,0.004,0.2780714900139599,1.0,8.998643263055325
101,GARCH-Normal,0.01,250,0.016,0.380483738238954,1.0,4.5308177213005685
101,XGBoost-Q,0.01,250,0.012,0.7579883213733308,1.0,5.370362310912178
101,Historical-VaR,0.01,250,0.004,0.2780714900139599,1.0,8.998643263055325
102,GARCH-t,0.05,58,0.034482758620689655,0.566622286684572,1.0,1.5375816969012295
102,GARCH-Normal,0.05,58,0.034482758620689655,0.566622286684572,1.0,1.5375816969012295
102,XGBoost-Q,0.05,58,0.05172413793103448,0.9522160163149069,1.0,1.4510320998217103
102,Historical-VaR,0.05,58,0.017241379310344827,0.18772840378073352,1.0,1.6525001772979242
102,GARCH-t,0.01,58,0.0,0.2802578748911524,1.0,
102,GARCH-Normal,0.01,58,0.0,0.2802578748911524,1.0,
102,XGBoost-Q,0.01,58,0.017241379310344827,0.6152964566692893,1.0,1.6525001772979242
102,Historical-VaR,0.01,58,0.0,0.2802578748911524,1.0,
102,GARCH-t,0.05,250,0.036,0.28602152157354077,1.0,1.6101447565503195
102,GARCH-Normal,0.05,250,0.08,0.044446449306055236,0.5798486356307124,1.4886676364100917
102,XGBoost-Q,0.05,250,0.076,0.07874901240828369,0.6706071336824497,1.5038003474110668
102,Historical-VaR,0.05,250,0.048,0.8838996943305626,0.5938165372595774,1.5983912890027498
102,GARCH-t,0.01,250,0.0,0.024981503053449705,1.0,
102,GARCH-Normal,0.01,250,0.036,0.0013824730075047142,0.3157401924103128,1.6757692628658107
102,XGBoost-Q,0.01,250,0.016,0.380483738238954,1.0,1.68132392302904
102,Historical-VaR,0.01,250,0.012,0.7579883213733308,1.0,1.841383188241532
103,GARCH-t,0.05,58,0.0,0.014717101200455551,1.0,
103,GARCH-Normal,0.05,58,0.06896551724137931,0.5297992033445762,1.0,1.5860090794722783
103,XGBoost-Q,0.05,58,0.08620689655172414,0.24909991485866112,1.0,1.5084891965539715
103,Historical-VaR,0.05,58,0.034482758620689655,0.566622286684572,1.0,1.83116691563408
103,GARCH-t,0.01,58,0.0,0.2802578748911524,1.0,
103,GARCH-Normal,0.01,58,0.017241379310344827,0.6152964566692893,1.0,1.9933469275658564
103,XGBoost-Q,0.01,58,0.0,0.2802578748911524,1.0,
103,Historical-VaR,0.01,58,0.0,0.2802578748911524,1.0,
103,GARCH-t,0.05,250,0.02,0.01373817726098514,1.0,2.622518216056322
103,GARCH-Normal,0.05,250,0.028,0.08280655204389309,1.0,2.472100891988506
103,XGBoost-Q,0.05,250,0.056,0.6690657551458938,0.8060054340398742,1.9763097557408187
103,Historical-VaR,0.05,250,0.06,0.4812385279526591,0.9144032996435878,1.8593791659705283
103,GARCH-t,0.01,250,0.0,0.024981503053449705,1.0,
103,GARCH-Normal,0.01,250,0.012,0.7579883213733308,1.0,2.8850608828128976
103,XGBoost-Q,0.01,250,0.012,0.7579883213733308,1.0,2.8850608828128976
103,Historical-VaR,0.01,250,0.028,0.01904923089052679,0.17433170965123956,2.3175871688618623
104,GARCH-t,0.05,58,0.034482758620689655,0.566622286684572,1.0,2.188043543960937
104,GARCH-Normal,0.05,58,0.08620689655172414,0.24909991485866112,1.0,1.5848593415573258
104,XGBoost-Q,0.05,58,0.1206896551724138,0.03490665780790292,0.8600837305914304,1.4474092948476098
104,Historical-VaR,0.05,58,0.06896551724137931,0.5297992033445762,1.0,1.6960231881544336
104,GARCH-t,0.01,58,0.017241379310344827,0.6152964566692893,1.0,2.892700687551316
104,GARCH-Normal,0.01,58,0.017241379310344827,0.6152964566692893,1.0,2.892700687551316
104,XGBoost-Q,0.01,58,0.017241379310344827,0.6152964566692893,1.0,2.892700687551316
104,Historical-VaR,0.01,58,0.017241379310344827,0.6152964566692893,1.0,2.892700687551316
104,GARCH-t,0.05,250,0.02,0.01373817726098514,1.0,2.3590221649282896
104,GARCH-Normal,0.05,250,0.02,0.01373817726098514,1.0,2.3590221649282896
104,XGBoost-Q,0.05,250,0.056,0.6690657551458938,0.8060054340398742,1.8918805122528368
104,Historical-VaR,0.05,250,0.052,0.8853472694426691,0.6984184728469447,1.8994955765282382
104,GARCH-t,0.01,250,0.004,0.2780714900139599,1.0,2.892700687551316
104,GARCH-Normal,0.01,250,0.012,0.7579883213733308,1.0,2.5749007577380953
104,XGBoost-Q,0.01,250,0.016,0.380483738238954,1.0,2.530275862691923
104,Historical-VaR,0.01,250,0.016,0.380483738238954,1.0,2.530275862691923
105,GARCH-t,0.05,58,0.05172413793103448,0.9522160163149069,1.0,1.6235515967464778
105,GARCH-Normal,0.05,58,0.05172413793103448,0.9522160163149069,1.0,1.6235515967464778
105,XGBoost-Q,0.05,58,0.13793103448275862,0.01064869216888753,1.0,1.260047390112298
105,Historical-VaR,0.05,58,0.08620689655172414,0.24909991485866112,1.0,1.43696302192386
105,GARCH-t,0.01,58,0.017241379310344827,0.6152964566692893,1.0,2.2637905064022386
105,GARCH-Normal,0.01,58,0.017241379310344827,0.6152964566692893,1.0,2.2637905064022386
105,XGBoost-Q,0.01,58,0.017241379310344827,0.6152964566692893,1.0,2.2637905064022386
105,Historical-VaR,0.01,58,0.034482758620689655,0.14285740777902822,1.0,1.7550131308035586
105,GARCH-t,0.05,250,0.024,0.036605690145713465,1.0,2.0556637661527453
105,GARCH-Normal,0.05,250,0.052,0.8853472694426691,0.6984184728469447,1.7260382453190826
105,XGBoost-Q,0.05,250,0.068,0.21457514830975966,0.8694886459542454,1.5539352683069632
105,Historical-VaR,0.05,250,0.048,0.8838996943305626,1.0,1.6803092067204781
105,GARCH-t,0.01,250,0.004,0.2780714900139599,1.0,2.72331994298991
105,GARCH-Normal,0.01,250,0.016,0.380483738238954,1.0,2.24130950288984
105,XGBoost-Q,0.01,250,0.028,0.01904923089052679,1.0,1.7496949655093144
105,Historical-VaR,0.01,250,0.012,0.7579883213733308,1.0,2.077782068199009
106,GARCH-t,0.05,58,0.0,0.014717101200455551,1.0,
106,GARCH-Normal,0.05,58,0.0,0.014717101200455551,1.0,
106,XGBoost-Q,0.05,58,0.05172413793103448,0.9522160163149069,1.0,0.9519748642053169
106,Historical-VaR,0.05,58,0.0,0.014717101200455551,1.0,
106,GARCH-t,0.01,58,0.0,0.2802578748911524,1.0,
106,GARCH-Normal,0.01,58,0.0,0.2802578748911524,1.0,
106,XGBoost-Q,0.01,58,0.0,0.2802578748911524,1.0,
106,Historical-VaR,0.01,58,0.0,0.2802578748911524,1.0,
106,GARCH-t,0.05,250,0.024,0.036605690145713465,1.0,1.8282171214246636
106,GARCH-Normal,0.05,250,0.032,0.16322015045707905,1.0,1.723884289500078
106,XGBoost-Q,0.05,250,0.08,0.044446449306055236,0.5798486356307124,1.381608697119335
106,Historical-VaR,0.05,250,0.044,0.6570559130430669,1.0,1.6899824646244255
106,GARCH-t,0.01,250,0.004,0.2780714900139599,1.0,2.4401588087912707
106,GARCH-Normal,0.01,250,0.008,0.7419327009525927,1.0,2.102779156013912
106,XGBoost-Q,0.01,250,0.012,0.7579883213733308,1.0,1.6789514194116855
106,Historical-VaR,0.01,250,0.012,0.7579883213733308,1.0,2.0919240318266823
107,GARCH-t,0.05,58,0.06896551724137931,0.5297992033445762,1.0,1.9085905141449075
107,GARCH-Normal,0.05,58,0.08620689655172414,0.24909991485866112,1.0,1.7799105449491197
107,XGBoost-Q,0.05,58,0.08620689655172414,0.24909991485866112,1.0,1.7799105449491197
107,Historical-VaR,0.05,58,0.06896551724137931,0.5297992033445762,1.0,1.9085905141449075
107,GARCH-t,0.01,58,0.05172413793103448,0.02360405908935692,1.0,2.045815239106768
107,GARCH-Normal,0.01,58,0.05172413793103448,0.02360405908935692,1.0,2.045815239106768
107,XGBoost-Q,0.01,58,0.034482758620689655,0.14285740777902822,1.0,1.680265496790364
107,Historical-VaR,0.01,58,0.0,0.2802578748911524,1.0,
107,GARCH-t,0.05,250,0.112,9.685813528637066e-05,0.12221816812527098,1.5711342140693503
107,GARCH-Normal,0.05,250,0.112,9.685813528637066e-05,0.12221816812527098,1.5711342140693503
107,XGBoost-Q,0.05,250,0.16,1.2618062150693277e-10,0.7880660013674712,1.4030972482701933
107,Historical-VaR,0.05,250,0.072,0.1331391348605262,0.7675549258303029,1.7666980553656098
107,GARCH-t,0.01,250,0.04,0.0003189845082133269,0.4008693134710468,2.073674143155888
107,GARCH-Normal,0.01,250,0.044,6.711051864838335e-05,0.4940636998432081,2.007154170435588
107,XGBoost-Q,0.01,250,0.092,2.220446049250313e-15,0.9227362399442068,1.5792548069987746
107,Historical-VaR,0.01,250,0.016,0.380483738238954,1.0,2.4095892892084394
108,GARCH-t,0.05,58,0.08620689655172414,0.24909991485866112,1.0,1.8938087020744778
108,GARCH-Normal,0.05,58,0.08620689655172414,0.24909991485866112,1.0,1.8938087020744778
108,XGBoost-Q,0.05,58,0.1206896551724138,0.03490665780790292,1.0,1.8116361705618895
108,Historical-VaR,0.05,58,0.08620689655172414,0.24909991485866112,1.0,1.9889145319823076
108,GARCH-t,0.01,58,0.017241379310344827,0.6152964566692893,1.0,3.2229836130729894
108,GARCH-Normal,0.01,58,0.017241379310344827,0.6152964566692893,1.0,3.2229836130729894
108,XGBoost-Q,0.01,58,0.034482758620689655,0.14285740777902822,1.0,2.5839457353818736
108,Historical-VaR,0.01,58,0.034482758620689655,0.14285740777902822,1.0,2.5839457353818736
108,GARCH-t,0.05,250,0.012,0.001008261016782086,1.0,3.0452234743060735
108,GARCH-Normal,0.05,250,0.004,1.7020689304647618e-05,1.0,3.2347276298823298
108,XGBoost-Q,0.05,250,0.044,0.6570559130430669,1.0,2.2185468293652986
108,Historical-VaR,0.05,250,0.04,0.45291244993520263,1.0,2.202259024096418
108,GARCH-t,0.01,250,0.0,0.024981503053449705,1.0,
108,GARCH-Normal,0.01,250,0.0,0.024981503053449705,1.0,
108,XGBoost-Q,0.01,250,0.004,0.2780714900139599,1.0,2.6334154323487837
108,Historical-VaR,0.01,250,0.016,0.380483738238954,1.0,2.4474650318803395
109,GARCH-t,0.05,58,0.017241379310344827,0.18772840378073352,1.0,3.2526235339123284
109,GARCH-Normal,0.05,58,0.06896551724137931,0.5297992033445762,0.23469323729108316,2.0335135108319564
109,XGBoost-Q,0.05,58,0.08620689655172414,0.24909991485866112,0.41026037736228527,1.8413591712444357
109,Historical-VaR,0.05,58,0.06896551724137931,0.5297992033445762,0.23469323729108316,2.0335135108319564
109,GARCH-t,0.01,58,0.017241379310344827,0.6152964566692893,1.0,3.2526235339123284
109,GARCH-Normal,0.01,58,0.017241379310344827,0.6152964566692893,1.0,3.2526235339123284
109,XGBoost-Q,0.01,58,0.017241379310344827,0.6152964566692893,1.0,3.2526235339123284
109,Historical-VaR,0.01,58,0.017241379310344827,0.6152964566692893,1.0,3.2526235339123284
109,GARCH-t,0.05,250,0.024,0.036605690145713465,1.0,3.134599068149083
109,GARCH-Normal,0.05,250,0.04,0.45291244993520263,1.0,2.5320759017938617
109,XGBoost-Q,0.05,250,0.032,0.16322015045707905,1.0,2.7698438761614708
109,Historical-VaR,0.05,250,0.04,0.45291244993520263,0.4008693134710468,2.4720322536171855
109,GARCH-t,0.01,250,0.0,0.024981503053449705,1.0,
109,GARCH-Normal,0.01,250,0.024,0.059353618972289524,1.0,3.134599068149083
109,XGBoost-Q,0.01,250,0.004,0.2780714900139599,1.0,3.6939385365590502
109,Historical-VaR,0.01,250,0.012,0.7579883213733308,1.0,3.3735659740427706
110,GARCH-t,0.05,58,0.05172413793103448,0.9522160163149069,0.10826140068536261,1.5437735049736243
110,GARCH-Normal,0.05,58,0.06896551724137931,0.5297992033445762,0.23469323729108316,1.4243406661113505
110,XGBoost-Q,0.05,58,0.034482758620689655,0.566622286684572,1.0,1.53881230849727
110,Historical-VaR,0.05,58,0.034482758620689655,0.566622286684572,1.0,1.53881230849727
110,GARCH-t,0.01,58,0.0,0.2802578748911524,1.0,
110,GARCH-Normal,0.01,58,0.05172413793103448,0.02360405908935692,0.10826140068536261,1.5437735049736243
110,XGBoost-Q,0.01,58,0.0,0.2802578748911524,1.0,
110,Historical-VaR,0.01,58,0.0,0.2802578748911524,1.0,
110,GARCH-t,0.05,250,0.032,0.16322015045707905,1.0,2.90781470605649
110,GARCH-Normal,0.05,250,0.06,0.4812385279526591,0.9144032996435878,2.326343948633918
110,XGBoost-Q,0.05,250,0.1,0.0013109034724475555,0.3268317996107135,2.1201543017034847
110,Historical-VaR,0.05,250,0.048,0.8838996943305626,0.11395391525605225,2.7444703232448995
110,GARCH-t,0.01,250,0.004,0.2780714900139599,1.0,4.947129503102699
110,GARCH-Normal,0.01,250,0.028,0.01904923089052679,1.0,3.1189947802933164
110,XGBoost-Q,0.01,250,0.032,0.005420405194127675,0.23991931651644083,3.182538544297106
110,Historical-VaR,0.01,250,0.028,0.01904923089052679,0.17433170965123956,3.375658054084851
111,GARCH-t,0.05,58,0.034482758620689655,0.566622286684572,1.0,2.3736463901199336
111,GARCH-Normal,0.05,58,0.05172413793103448,0.9522160163149069,1.0,2.021555442866103
111,XGBoost-Q,0.05,58,0.15517241379310345,0.002872135801635811,0.6605481555520119,1.579714721167584
111,Historical-VaR,0.05,58,0.10344827586206896,0.1001997614778738,0.6249518715764388,1.8556215084793368
111,GARCH-t,0.01,58,0.0,0.2802578748911524,1.0,
111,GARCH-Normal,0.01,58,0.034482758620689655,0.14285740777902822,1.0,2.3736463901199336
111,XGBoost-Q,0.01,58,0.10344827586206896,2.5506905097061328e-05,0.6249518715764388,1.812006730118567
111,Historical-VaR,0.01,58,0.034482758620689655,0.14285740777902822,1.0,2.5612339585685175
111,GARCH-t,0.05,250,0.024,0.036605690145713465,0.11954364333624434,2.1108098516296283
111,GARCH-Normal,0.05,250,0.028,0.08280655204389309,0.17433170965123956,1.9888586019444205
111,XGBoost-Q,0.05,250,0.032,0.16322015045707905,0.018111733034069988,2.1199324796424044
111,Historical-VaR,0.05,250,0.048,0.8838996943305626,0.11395391525605225,1.8375022371796697
111,GARCH-t,0.01,250,0.008,0.7419327009525927,1.0,2.296438696658017
111,GARCH-Normal,0.01,250,0.012,0.7579883213733308,1.0,2.57089613286722
111,XGBoost-Q,0.01,250,0.016,0.380483738238954,0.04270457626805502,2.4300009466162718
111,Historical-VaR,0.01,250,0.016,0.380483738238954,1.0,2.428836327613267
112,GARCH-t,0.05,58,0.0,0.014717101200455551,1.0,
112,GARCH-Normal,0.05,58,0.0,0.014717101200455551,1.0,
112,XGBoost-Q,0.05,58,0.05172413793103448,0.9522160163149069,0.10826140068536261,1.2861063436866582
112,Historical-VaR,0.05,58,0.017241379310344827,0.18772840378073352,1.0,1.331277939563323
112,GARCH-t,0.01,58,0.0,0.2802578748911524,1.0,
112,GARCH-Normal,0.01,58,0.0,0.2802578748911524,1.0,
112,XGBoost-Q,0.01,58,0.0,0.2802578748911524,1.0,
112,Historical-VaR,0.01,58,0.0,0.2802578748911524,1.0,
112,GARCH-t,0.05,250,0.112,9.685813528637066e-05,0.09680031402459754,1.856986955851364
112,GARCH-Normal,0.05,250,0.116,3.768183275731918e-05,0.04283925914179865,1.8245916057729628
112,XGBoost-Q,0.05,250,0.036,0.28602152157354077,1.0,3.0688858980304707
112,Historical-VaR,0.05,250,0.052,0.8853472694426691,0.6984184728469447,2.6584666787039453
