Date,return,regime,fx_return,vol_garch_normal,vol_garch_t,vol_xgb_pure,vol_xgb_ensemble,var_garch_normal,var_garch_t,var_xgb_pure,var_xgb_ensemble,var_xgb_q_pure,var_xgb_q_garchx,var_hist,es_garch_normal,es_garch_t,es_xgb_pure,es_xgb_ensemble,es_xgb_q_pure,es_xgb_q_garchx,es_hist
2024-03-06,-0.0032356174248797,Normal,-0.0013556872743528,0.012075359104764507,0.020430997732273304,0.005146797746419907,0.00395348621532321,0.02809148598164862,0.06874887717693295,0.01197324199550214,0.009197184252066918,0.012886391021311283,0.016435561701655388,0.02673018997973848,0.1010858786612456,0.1010858786612456,0.05892549424998085,0.05892549424998085,0.051019273860570855,0.1010858786612456,0.1010858786612456
2024-04-08,0.0073729736327711,Normal,-0.0073399165521995,0.011257115553365074,0.01294150706416804,0.003201573621481657,0.0024580301251262426,0.026187966835402924,0.043547265351289464,0.007447973987919089,0.0057182331559157765,0.015965431928634644,0.014807815663516521,0.02673018997973848,0.1010858786612456,0.1010858786612456,0.05892549424998085,0.05892549424998085,0.051019273860570855,0.1010858786612456,0.1010858786612456
2024-05-08,0.0102183523335139,High Vol,0.0012264648987485,0.02305019743646646,0.023626947035351297,0.0033938526175916195,0.003557552583515644,0.05362277780254539,0.0795030228618469,0.007895281821742206,0.008276104889450119,0.02316046506166458,0.014574350789189339,0.03220663488610737,0.1010858786612456,0.1010858786612456,0.05892549424998085,0.05892549424998085,0.051019273860570855,0.1010858786612456,0.1010858786612456
2024-06-05,0.0260865245045633,Normal,0.0062784416560961,0.04204637219555919,0.05255970540153073,0.010625767521560192,0.010782617144286633,0.09781448856826905,0.17685972943933953,0.024719231683833765,0.025084118470207528,0.011893504299223423,0.005541068967431784,0.057561401087328226,0.1010858786612456,0.1010858786612456,0.05892549424998085,0.05892549424998085,0.051019273860570855,0.1010858786612456,0.1010858786612456
2024-07-03,0.0128398490497596,Normal,-0.0062373201374544,0.011711816603429964,0.027045407566558922,0.005354732275009155,0.005480707157403231,0.027245759656545517,0.09100590325338793,0.012456970044025423,0.012750031443865426,0.027027474716305733,0.025431370362639427,0.05947934627563758,0.1010858786612456,0.1010858786612456,0.05892549424998085,0.05892549424998085,0.051019273860570855,0.1010858786612456,0.1010858786612456
2024-08-01,-0.0043450440582397,Normal,-0.0060311486016936,0.012203026556568308,0.012983045727166114,0.0099549675360322,0.011909854598343372,0.028388484886736603,0.043687040044526185,0.023158717563594094,0.027706464924991635,0.019061032682657242,0.02019009180366993,0.05947934627563758,0.1010858786612456,0.1010858786612456,0.05892549424998085,0.05892549424998085,0.051019273860570855,0.1010858786612456,0.1010858786612456
2024-08-30,0.0082987736283714,Normal,0.0085978161586148,0.013794807681868873,0.016041385064049563,0.014381946995854378,0.010994483716785908,0.032091521523517914,0.05397813782604348,0.03345741181837389,0.02557699382072154,0.023225896060466766,0.03256762772798538,0.05947934627563758,0.1010858786612456,0.1010858786612456,0.05892549424998085,0.05892549424998085,0.051019273860570855,0.1010858786612456,0.1010858786612456
2024-10-03,-0.0119360005326292,Normal,-0.0111820175884883,0.014775410778811315,0.01632880055200483,0.011265737004578114,0.009008228778839111,0.034372745453367826,0.05494527082361474,0.026208023330103525,0.020956273868525884,0.030850613489747047,0.03214239329099655,0.05947934627563758,0.1010858786612456,0.1010858786612456,0.05892549424998085,0.05892549424998085,0.051019273860570855,0.1010858786612456,0.1010858786612456
2024-11-04,0.009425038396931,Normal,0.0015513529492935,0.012148840633403274,0.01449643050545611,0.009473700076341629,0.00927529577165842,0.028262429579578686,0.04877947388488383,0.0220391220318979,0.021577564599497567,0.027585702016949654,0.03194223716855049,0.05947934627563758,0.1010858786612456,0.1010858786612456,0.05892549424998085,0.05892549424998085,0.051019273860570855,0.1010858786612456,0.1010858786612456
2024-12-03,0.0010069618834464,Normal,0.0013872475177306,0.008585973653748516,0.009404341543244836,0.03016057424247265,0.03308197483420372,0.01997396155596853,0.03164495097883449,0.0701639877688272,0.07696018182462241,0.05958901345729828,0.058072641491889954,0.04005476157226264,0.1010858786612456,0.1010858786612456,0.05892549424998085,0.05892549424998085,0.051019273860570855,0.1010858786612456,0.1010858786612456
2025-01-03,-0.0194979120648485,Normal,-0.011459465741031,0.008470616501936892,0.00920576141266447,0.011265096254646778,0.01019681990146637,0.019705600691096153,0.030976742740257697,0.02620653272286297,0.023721350299753623,0.046575769782066345,0.046575769782066345,0.03240741461001817,0.1010858786612456,0.1010858786612456,0.05892549424998085,0.05892549424998085,0.051019273860570855,0.1010858786612456,0.1010858786612456
2025-01-31,-0.1010858786612456,Normal,0.0083869359945474,0.009770814252397812,0.01039542898753319,0.005680809263139963,0.004723061341792345,0.022730312963713598,0.03497989085166072,0.013215538552137168,0.010987483711443103,0.034287501126527786,0.03428834676742554,0.027037339745137196,0.1010858786612456,0.1010858786612456,0.05892549424998085,0.05892549424998085,0.051019273860570855,0.1010858786612456,0.1010858786612456
2025-03-03,0.0182174675882027,High Vol,0.0027750854659153,0.008738562596033748,0.009781659245493403,0.008622957393527031,0.01334349811077118,0.02032893651745592,0.03291459863424946,0.02005999860037636,0.031041618462260508,0.025657417252659798,0.07725522667169571,0.027037339745137196,0.1010858786612456,0.1010858786612456,0.05892549424998085,0.05892549424998085,0.051019273860570855,0.1010858786612456,0.1010858786612456
2025-04-01,0.0089262667833144,Normal,0.004598752462909,0.010078040945213583,0.01059685245497871,0.009579038247466087,0.010633554309606552,0.023445029127394164,0.03565766671975207,0.022284175262348632,0.024737346461651023,0.04717989265918732,0.047444723546504974,0.025113816495281424,0.1010858786612456,0.1010858786612456,0.05892549424998085,0.05892549424998085,0.051019273860570855,0.1010858786612456,0.1010858786612456
2025-05-05,0.0,High Vol,0.0004693098769727,0.022346573789936642,0.014650110994182059,0.044550634920597076,0.03507398068904877,0.05198590442831588,0.0492965979716445,0.10364027483470065,0.0815942804101181,0.0003882399178110063,1e-08,0.05162233899519745,0.1010858786612456,0.1010858786612456,0.05892549424998085,0.05892549424998085,0.051019273860570855,0.1010858786612456,0.1010858786612456
2025-06-03,-0.0109983473118184,Normal,-0.0119282880405544,0.018586365963196634,0.02047509440911594,0.011254018172621727,0.016930853947997093,0.04323835294462754,0.06889725940769285,0.02618076125029554,0.03938705608761901,0.029384806752204895,0.03446977213025093,0.05162233899519745,0.1010858786612456,0.1010858786612456,0.05892549424998085,0.05892549424998085,0.051019273860570855,0.1010858786612456,0.1010858786612456
2025-07-01,-0.0151315028437953,Normal,-0.0032607248779352,0.015750995037841442,0.01470225999272027,0.009840194135904312,0.008367450907826424,0.03664229382031027,0.049472075701238696,0.022891714708210144,0.019465601630563104,0.030631238594651222,0.03309783339500427,0.05162233899519745,0.1010858786612456,0.1010858786612456,0.05892549424998085,0.05892549424998085,0.051019273860570855,0.1010858786612456,0.1010858786612456
2025-07-30,0.0368197035619971,High Vol,8.546252880179346e-06,0.023017475018828892,0.016941243326615604,0.014847977086901665,0.019190022721886635,0.053546654075840756,0.05700609788851654,0.034541559929920806,0.0446426685618564,0.022147182375192642,0.032644905149936676,0.0906125731874151,0.1010858786612456,0.1010858786612456,0.05892549424998085,0.05892549424998085,0.051019273860570855,0.1010858786612456,0.1010858786612456
2025-08-28,0.001660278932423,Normal,-0.000395070539134,0.02431745672305101,0.02653698356372173,0.03817170858383179,0.040967755019664764,0.056570863749749865,0.08929509207407654,0.08880067311250359,0.09530524979422311,0.041827492415905,0.030221711844205856,0.05429192155154149,0.1010858786612456,0.1010858786612456,0.05892549424998085,0.05892549424998085,0.051019273860570855,0.1010858786612456,0.1010858786612456
2025-10-01,-0.0095219899795479,Normal,-0.0024633961871604,0.026673203720641823,0.0296935807807785,0.019767597317695618,0.023333074524998665,0.06205115076937335,0.09991682074421811,0.045986307994916625,0.054280848316067144,0.01251781452447176,0.017032764852046967,0.05429192155154149,0.1010858786612456,0.1010858786612456,0.05892549424998085,0.05892549424998085,0.051019273860570855,0.1010858786612456,0.1010858786612456
2025-11-10,0.0068727718612093,High Vol,-0.0060842481212019,0.026438996893794583,0.035679327402654025,0.007682438008487225,0.006289597600698471,0.06150630421565142,0.12005843911802494,0.017872023328494805,0.01463179200695726,0.03177125006914139,0.03728780895471573,0.09300283553034067,0.1010858786612456,0.1010858786612456,0.05892549424998085,0.05892549424998085,0.051019273860570855,0.1010858786612456,0.1010858786612456
2025-12-17,0.014358255647915,Normal,-0.0014024327688432,0.01766908154530157,0.026169786787508417,0.017858687788248062,0.02154347114264965,0.04110443028916656,0.08805950062629433,0.041545520369350004,0.05011760829216322,0.03519527614116669,0.03506464883685112,0.09300283553034067,0.1010858786612456,0.1010858786612456,0.05892549424998085,0.05892549424998085,0.051019273860570855,0.1010858786612456,0.1010858786612456
2026-01-20,0.0165293006279828,Normal,-0.0031553570184135,0.02546214410053237,0.037745750392905196,0.007419372443109751,0.011229787021875381,0.05923380479679501,0.12701180782835278,0.017260041309745566,0.02612439116427122,0.04267912358045578,0.02870042622089386,0.09584992523185261,0.1010858786612456,0.1010858786612456,0.05892549424998085,0.05892549424998085,0.051019273860570855,0.1010858786612456,0.1010858786612456
2026-02-25,-0.030278346889959,Normal,-0.0046842986148463,0.031129314806544323,0.05033174423894091,0.01848459243774414,0.01993073709309101,0.07241761532055245,0.16936279608694071,0.043001592320057486,0.0463658278645792,0.06405704468488693,0.06422050297260284,0.05331628864975215,0.1010858786612456,0.1010858786612456,0.05892549424998085,0.05892549424998085,0.051019273860570855,0.1010858786612456,0.1010858786612456
2026-04-07,0.0,High Vol,-0.0063904360831473,0.03724014248719453,0.06631186392480991,0.00496262451633811,0.005527815781533718,0.08663352630406299,0.22313478020405,0.011544790993246118,0.012859622491460374,0.03734859451651573,0.03664394095540047,0.10981537526853334,0.1010858786612456,0.1010858786612456,0.05892549424998085,0.05892549424998085,0.051019273860570855,0.1010858786612456,0.1010858786612456
